address,city,country,state,name,lon,lat
1012 Shady Oaks Dr,Denton,USA,TX,Audacity Brew House,-97.120267,33.19971
101 Oakwood Loop,San Marcos,USA,TX,Middleton Brewing,-98.07167,29.93089
101 La Union Ave,Canutillo,USA,TX,Sun Brewing,-106.59741,31.913981
10010 North Capital of Texas Highway,Austin,USA,TX,North by Northwest Brewing,-97.73824,30.39069
1001 West Magnolia Ave,Fort Worth,USA,TX,Chimera Brewing Co,-97.335229,32.730375
1001 North Riverfront Blvd,Dallas,USA,TX,Reunion Brewing,-96.817547,32.78615
100 Highland Park Village #200,Dallas,USA,TX,Stampede Brewing,-96.79195,32.83346
94 East 7200 South (Fort Union Boulevard),Midvale,USA,UT,Bohemian Brewery & Grill,-111.88809,40.62081
890 East Fort Union Blvd,Midvale,USA,UT,Hoppers Seafood & Grill,-111.86631,40.62212
825 South State St,Salt Lake City,USA,UT,Epic Brewing,-111.88768,40.75116
82 E Street,Salt Lake City,USA,UT,Jack Mormon Brewing Co,-111.87737,40.77143
748 West Heratige Parkway #101,Layton,USA,UT,Roosters Brewery,-111.97898,41.08344
686 South Main St,Moab,USA,UT,Moab Brewery,-109.5482,38.56183
615 Rose Tree,Moab,USA,UT,Telluride Beer,-109.55308,38.57017
602 South 500 East,Salt Lake City,USA,UT,Desert Edge Brewery,-111.87678,40.75614
57 South Main St,Moab,USA,UT,Eddie McStiff's Brewpub,-109.55078,38.57241
55 South 500 East,Vernal,USA,UT,Vernal Brewing,-109.51904,40.45505
4286 Riverdale Road,Riverdale,USA,UT,Ruby River Steakhouse and Brewery,-111.98755,41.18455
406 West South Jordan Parkway,South Jordan,USA,UT,Ganter Brewery,-111.90456,40.55978
376 Eighth Ave,Salt Lake City,USA,UT,Avenues Proper and Publick House,-111.87824,40.77817
375 West 910 South,Heber City,USA,UT,Park City Brewing,-111.4135,40.50829
277 South 1530 East Road,Spanish Fork,USA,UT,Black Calf Brewery,-111.6283,40.10604
254 South 200 West,Salt Lake City,USA,UT,Red Rock Brewing,-111.89679,40.76366
253 25th St,Ogden,USA,UT,Roosters 25th Street Brewing,-111.97463,41.22072
250 Main St,Park City,USA,UT,Wasatch Brewpub,-111.49451,40.6418
2400 Zion Park Boulevard,Springdale,USA,UT,Zion Canyon Brewing Co,-113.01573,37.16385
1950 Woodbine Way #5,Park City,USA,UT,Shades of Pale Brewery,-111.50291,40.661
1763 South 300 West,Salt Lake City,USA,UT,Utah Brewers Cooperative,-111.89964,40.73198
1750 Sun Peak Dr,Park City,USA,UT,Mine Shaft Brewing,-111.54484,40.69303
1722 South Fremont Drive (2375 West),Salt Lake City,USA,UT,Uinta Brewing,-111.91876,40.74494
1653 North Carbonville Road,Helper,USA,UT,Pinnacle Brewing,-110.84256,39.62507
1641 North Main,Tooele,USA,UT,Bonneville Brewery,-112.29538,40.56392
163 Pierpoint Ave,Salt Lake City,USA,UT,Marmot Mesa Brewery & Alehouse,-111.89602,40.76372
15057 South Round Tree Lane,Draper,USA,UT,Ravage Brewing,-111.83699,40.47723
147 West Broadway,Salt Lake City,USA,UT,Salt Lake Brewing - Squatters,-111.89489,40.76281
1007 East 1500 North,Layton,USA,UT,Six Degrees Brewing,-111.94827,41.0817
1309 Raleigh Ave-Suite 300,Norfolk,USA,VA,Smartmouth Brewing Co,-76.30935,36.86641
Route 340 South,Elkton,USA,VA,Coors Brewing,-78.68146,38.3586
Granite Ridge Road,Goochland,USA,VA,Midnight Brewery,-77.66576,37.69803
9776 Center St,Manassas,USA,VA,BadWolf Brewing Co,-77.48982,38.75352
9519 Critzers Shop Rd,Afton,USA,VA,Blue Mountain Brewery & Hops Farm,-78.82221,38.019
946 Grady Ave,Charlottesville,USA,VA,Three Notch'd Brewing Co,-78.49114,38.03767
9436 Center Point Lane,Manassas,USA,VA,Heritage Brewing Co,-77.48873,38.75232
8532 Terminal Rd Suite L,Lorton,USA,VA,Forge Brew Works,-77.19601,38.72745
834 Springhill Road,Staunton,USA,VA,Queen City Brewing (BOP),-79.07834,38.16168
8105 Richmond Rd #105,Toano,USA,VA,Brass Cannon Brewing Co,-76.8057,37.38697
800 North Main St,Harrisonburg,USA,VA,Three Brothers Brewing,-78.86114,38.45763
7861-L Chain Bridge Road,McLean,USA,VA,Gordon Biersch Brewing,-77.14367,38.94304
7679 Limestone Dr #130,Gainesville,USA,VA,Tin Cannon Brewing,-77.59722,38.79045
739 Kessler Mill Rd,Salem,USA,VA,Parkway Brewing Co,-80.03348,37.3092
725 East Main St,Purcelville,USA,VA,Belly Love Brewing,-77.70381,39.13774
7134 Lineweaver Rd,Warrenton,USA,VA,Old Bust Head Brewing,-77.67563,38.74482
705 West Main St,Charlottesville,USA,VA,C'-ville-ian Brewing,-78.48991,38.03159
7 River Lane,Sperryville,USA,VA,Pen Druid Brewing,-78.63544,38.43047
6633 Viscoe Road,Fairlawn,USA,VA,River Company Restaurant & Brewery,-80.55078,37.14938
6633 Viscoe Rd,Radford,USA,VA,The River Company Restaurant and Brewery,-80.55078,37.14937
659 Zachary Taylor Highway,Flint Hill,USA,VA,Griffin Tavern,-78.10067,38.76608
652 South Pickett St,Alexandria,USA,VA,Cabinet Artisanal Brewhouse,-77.13214,38.80416
6420 Seminole Trail #12,Barboursville,USA,VA,Beer Hound Brewery,-78.28167,38.17097
615 High St,Portsmouth,USA,VA,Alt Platz Brewing,-76.30414,36.83527
614 Norfolk Ave,Virginia Beach,USA,VA,Back Bay Brewing Co,-75.98105,36.83755
6135 Rockfish Gap Turnpike,Crozet,USA,VA,Pro Re Nata Brewery,-78.71388,38.04838
6018 Williamsburg Rd,Alexandria,USA,VA,Nostrum Brewing,-77.07903,38.78659
580 North Cameron St,Winchester,USA,VA,Virginia Brewing,-78.16114,39.19164
561 Valley St,Scottsville,USA,VA,James River Brewing,-78.49591,37.80047
5391 Three Notch'd Rd,Crozet,USA,VA,Starr Hill Brewing,-78.68717,38.06947
525 East Market St,Leesburg,USA,VA,Bald Guy Brewery,-77.55219,39.10866
523 Shenandoah Avenue Northwest,Roanoke,USA,VA,Soaring Ridge Craft Brewers,-79.95023,37.2751
520 Mill Street NE,Vienna,USA,VA,Caboose Brewing,-77.27058,38.90773
50 Northwind Lane,Lexington,USA,VA,Devils Backbone Outpost Brewery,-79.40327,37.81661
50 Catoctin Circle NE #100,Leesburg,USA,VA,Vintage 50,-77.55139,39.11213
495 Cooperative Way,Arlington,USA,VA,Blue Mountain Barrel House and Organic Brewery,-78.9423,37.710392
495 Cooperative Way,Colleen,USA,VA,Blue Mountain Brewing,-78.94228,37.71041
47 Main St,Sperryville,USA,VA,Hopkins Ordinary Ale Works,-78.22688,38.65776
45980 Waterview Plaza,Sterling,USA,VA,Sweetwater Tavern,-77.4099,39.03226
4561 Virginia Beach Blvd,Virginia Beach,USA,VA,Gordon Biersch Brewery,-76.23006,36.8561
44652 Guilford Dr #114,Ashburn,USA,VA,Old Ox Brewing,-77.45531,39.0239
44633 Guilford Dr,Ashburn,USA,VA,Old Dominion Brewing,-77.45923,39.02498
444 West Broad St,Falls Church,USA,VA,Mad Fox Brewing,-77.17711,38.88614
4238 Wilson Blvd #1256,Arlington,USA,VA,Rock Bottom Restaurant & Brewery,-77.07217,38.89488
4199 Knolls Point Road,Goochland,USA,VA,Lickinghole Creek Craft Brewery,-78.00911,37.7433
4187 Plank Road,Fredericksburg,USA,VA,Battlefield Brewing Company,-77.53283,38.28921
4135 Seminary Road,Alexandria,USA,VA,Virginia Beverage Company National,-77.10131,38.82322
41 Piedmont Ave,Bristol,USA,VA,Bristol Brewery,-82.18431,36.69631
41 Court Square,Harrisonburg,USA,VA,Cally's Restaurant & Brewing,-78.86946,38.44984
404 Browning Court Unit C,Purcelville,USA,VA,Adroit Theory Brewing Co,-77.72019,39.1439
4001 Campbell Ave,Arlington,USA,VA,Capitol City Brewing #4,-77.08663,38.84175
40 Brewery Dr,Hardy,USA,VA,Sunken City Brewing Co,-79.71843,37.11892
3950 Wheeler Avenue,Alexandria,USA,VA,Port City Brewing,-77.10137,38.808
3701 Mount Vernon Ave,Alexandria,USA,VA,Virginia Native,-77.06257,38.8395
37 East Chuch St,Kilmarnock,USA,VA,Northern Neck Brewing,-76.37912,37.71133
3625 Jefferson Davis Highway,Alexandria,USA,VA,Hops Grillhouse & Brewery,-77.0518,38.83729
350 Park St SE,Abingdon,USA,VA,Wolf Hills Brewing,-81.96548,36.71239
3445 West Cary St,Richmond,USA,VA,Garden Grove Brewing Co,-77.48597,37.55477
34 East Broad Way,Lovettsville,USA,VA,Mad Horse Brewpub,-77.63599,39.27163
3330 Dill Smith Dr,Fredericksburg,USA,VA,Blue & Gray Brewing,-77.44749,38.27945
33 Perchwood Drive #101,Fredericksburg,USA,VA,Adventure Brewing,-77.44055,38.38452
328 Laskin Rd,Virginia Beach,USA,VA,Home Republic Brewing,-75.98065,36.8589
324 6th St SE,Charlottesville,USA,VA,Champion Brewing Co,-78.47848,38.02793
32173 B Government Road,Damascus,USA,VA,Damascus Brewery,-81.80246,36.63968
321 West Seventh St,Richmond,USA,VA,Legend Brewing,-77.44284,37.52621
3200 West Leigh St,Richmond,USA,VA,Ardent Craft Ales,-77.47196,37.56815
3135 Dillons Mill Road,Callaway,USA,VA,Chaos Mountain Brewery,-80.06705,37.11286
3106 Franklin Road SW,Roanoke,USA,VA,Roanoke Railhouse Brewery,-79.96303,37.24391
3071 Jefferson Davis Highway,Stafford,USA,VA,Wild Run Brewing,-77.40059,38.47172
307 North Meadow St,Galax,USA,VA,Creek Bottom Brewing,-80.89407,36.68142
3066 Gatehouse Plaza,Falls Church,USA,VA,Sweetwater Tavern,-77.22842,38.86665
3066 Gatehouse Plaza,Merrifield,USA,VA,Sweetwater Tavern,-77.2282,38.86767
301 South East St,Culpeper,USA,VA,Fär Göhn Brewing,-77.99504,38.47163
2920 Columbia Pike,Arlington,USA,VA,Lost Dog Cafe,-77.08748,38.86215
2585 Horse Pasture Road,Virginia Beach,USA,VA,Beach Brewing,-76.05895,36.78696
2508 Jefferson Highway #1,Waynesboro,USA,VA,Seven Arrows Brewing,-78.93878,38.08686
2505 Horse Pasture Rd,Virginia Beach,USA,VA,Young Veterans Brewing,-76.05523,36.7862
25031 Riding Plaza Suite 150,Chantilly,USA,VA,Vintage 51,-77.52196,38.92552
2500 East Cary Street #522,Richmond,USA,VA,Rock Creek Brewing,-77.44056,37.5394
249 Burgess Ave,Alexandria,USA,VA,Black Couch Brewery,-77.06369,38.83625
2461 Rockfish Valley Highway,Nellysford,USA,VA,Wild Wolf Brewing,-78.87956,37.88746
2410 Granite Ridge Road #5,Rockville,USA,VA,Midnight Brewery,-77.66576,37.69803
241 East Market St,Harrisonburg,USA,VA,Three Notch'd Brewing Co,-78.86548,38.44889
2408 Ownby Lane,Richmond,USA,VA,Hardywood Park Craft Brewery,-77.45747,37.56468
23600 Overland Dr,Sterling,USA,VA,Ocelot Brewing,-77.5032,38.96017
2308 Mount Vernon Avenue #714,Alexandria,USA,VA,North Lock  LLC,-77.05884,38.82639
2277-A Dabney Rd,Richmond,USA,VA,Strangeways Brewing,-77.48317,37.58645
22620 Davis Dr - Suite 110,Sterling,USA,VA,Beltway Brewing Co,-77.41701,38.99221
225 10th St NW,Charlottesville,USA,VA,Treehaus Brewing,-78.49381,38.03484
2229 Colonial Ave,Roanoke,USA,VA,Big Daddy's Brewing Co,-79.95758,37.25383
221 Precast Way,Troutville,USA,VA,Flying Mouse Brewing Co,-79.9003,37.40925
21730 Red Rum Drive - Suite 142-145,Ashburn,USA,VA,Lost Rhino Brewing,-77.47483,39.01408
211 W 24th St,Norfolk,USA,VA,O'Connor Brewing,-76.28619,36.8702
209 Trade St,Danville,USA,VA,2 Witches Winery & Brewing,-79.42126,36.58598
205 Harrison St SE,Leesburg,USA,VA,Crooked Run Brewing,-77.56198,39.11242
204 Challenger Way,Hampton,USA,VA,Saint George Brewing,-76.39518,37.10024
202-B Harrison St SE,Leesburg,USA,VA,MacDowell Brew Kitchen,-77.5625,39.11259
202-B Harrison St SE,Leesburg,USA,VA,Mud Hound Brewing,-77.5625,39.11259
201 Waters Place,Culpeper,USA,VA,Beer Hound Brewery,-77.99415,38.47214
201 South St,Bedford,USA,VA,Bedford Alehouse,-79.52236,37.33378
201 Cardinal Lane,Wintergreen,USA,VA,Wild Wolf Brewing,-78.89245,37.91064
2000 Seminole Trail,Charlottesville,USA,VA,Kegler's of Charlottesville,-78.46891,38.09074
200 Mosby's Run,Roseland,USA,VA,Devils Backbone Brewing,-78.91707,37.87126
20 Pidgeon Hill Dr,Sterling,USA,VA,Adroit Theory Brewing Co,-77.41406,39.03851
19 Middlebrook Ave #300,Staunton,USA,VA,Shenandoah Valley Brewing,-79.07313,38.1475
189-B Ewell Road,Williamsburg,USA,VA,Williamsburg AleWerks,-76.73406,37.3206
185 Homeplace Dr,Gate City,USA,VA,Busted Still Brewery,-82.58099,36.63788
18267 Glen Oak Way,Leesburg,USA,VA,Holy Brew Brewing Co,-77.49478,39.11018
18043 Jefferson Davis Highway,Ruther Glen,USA,VA,Rusty Beaver Brewery,-77.51519,38.01806
1715 Summit Ave,Richmond,USA,VA,Isley Brewing Co,-77.46839,37.5689
161 South Lawyer Dr,Stanley,USA,VA,Beaver Run Brewery,-78.50276,38.57535
1570 Koger Center Boulevard,Richmond,USA,VA,Hops Grillhouse & Brewery,-77.61317,37.51141
15670 Ashbury Church Rd,Purcelville,USA,VA,Old 690 Brewing,-77.72646,39.18393
1470 South Main St #120,Blacksburg,USA,VA,Bull & Bones Brewhaus & Grill,-80.40086,37.21556
14635 Corkys Farm Lane,Waterford,USA,VA,Corcoran Brewing,-77.6519,39.21286
14389 Potomac Mills Rd,Woodbridge,USA,VA,Ornery Beer Co,-77.296793,38.63581
14250 Sweetwater Lane,Centreville,USA,VA,Sweetwater Tavern,-77.43951,38.82893
14233 Glade Spring Dr,Centreville,USA,VA,Jurnee Brews,-77.44489,38.83006
142 West Commercial St,Winchester,USA,VA,Escutcheon Brewing,-78.16304,39.19538
14151 Newbrook Dr,Chantilly,USA,VA,Honor Brewing,-77.43657,38.87361
14 East Federal St,Middleburg,USA,VA,Middleburg Brewery,-77.73488,38.9683
1390 Chain Bridge Road #2008,McLean,USA,VA,Twinpanzee Brewing,-77.17662,38.93637
13840 Barnhouse Place,Leesburg,USA,VA,Barnhouse Brewery,-77.55159,39.23202
13840 Barnhouse Place,Lucketts,USA,VA,Barnhouse Brewery,-77.55159,39.23202
135 Salem Ave SW,Roanoke,USA,VA,Big Lick Brewing,-79.944,37.27271
1309 Jefferson St,Lynchberg,USA,VA,Jefferson Street Brewing,-79.13743,37.41242
1301 Roseneath Rd,Richmond,USA,VA,Veil Brewing,-77.47521,37.56841
12649 Fawn Lane,Richmond,USA,VA,Old School Brewing,-77.65903,37.66797
1257 Burnbridge Road,Forest,USA,VA,Apocalypse Ale Works,-79.28792,37.36193
125 East Picadilly St,Winchester,USA,VA,Picadilly Brewpub & Restaurant,-78.16296,39.18586
123 South Randolph St,Lexington,USA,VA,Blue Lab Brewing,-79.4434,37.78287
123 Horseshoe Dr,Williamsburg,USA,VA,Kilt Brewing  LLC,-76.65813,37.29464
123 East Court St,Woodstock,USA,VA,Woodstock Brew House,-78.504936,38.88171
1214 East Cary St,Richmond,USA,VA,Richbrau Brewery,-77.43456,37.53583
120 South Lewis St,Staunton,USA,VA,Redbeard Brewing,-79.07434,38.14721
11921 Freedom Drive #550,Reston,USA,VA,Knight's Head Brewing,-77.35633,38.95943
1188 Thomas Farm Road,Floyd,USA,VA,Shooting Creek Farm Brewery,-80.2192,36.90763
113 South Foushee St,Richmond,USA,VA,Triple Crossing Brewing,-77.4455,37.54159
11293 Air Park Rd,Ashland,USA,VA,Center of the Universe Brewing Co,-77.44683,37.70855
1110 Alverser Dr,Midlothian,USA,VA,Extra Billy's Steak & B-B-Q,-77.61793,37.50591
11047 Pierson Dr,Fredericksburg,USA,VA,Maltese Brewing,-77.43621,38.2606
110 West Boscawen St,Winchester,USA,VA,Winchester Brewing,-78.16743,39.18471
11 South 21st St,Richmond,USA,VA,Haxall Brewing,-77.4251,37.53108
106 South St,Charlottesville,USA,VA,South Street Brewery,-78.48213,38.02932
106 George St,Fredericksburg,USA,VA,Spencer Devon Brewing,-77.45854,38.30281
1 Oneday Lane,Herndon,USA,VA,Crooked Nose Brewing,-77.39119,38.9266
Mad River Green,Waitsfield,USA,VT,Canteen Brewing,-72.83886,44.18407
90 Elliot St,Brattleboro,USA,VT,McNeill's Brewery,-72.56103,42.85136
9 Route 17,Waitsfield,USA,VT,Cousins Brewing,-72.84313,44.18077
80 Ethan Allen Dr,South Burlington,USA,VT,Infinity Brewing,-73.15658,44.48354
793 Exchange St,Middlebury,USA,VT,Otter Creek Brewing & Wolaver's Organic Ales,-73.17101,44.03053
703-B Pine St,Burlington,USA,VT,Queen City Brewery,-73.21444,44.4592
700 Trapp Hill Road,Stowe,USA,VT,Trapp Hill Brewery,-72.74464,44.46557
632 Laporte Road,Morrisville,USA,VT,Rock Art Brewery,-72.60879,44.55801
6305 Shelburne Road,Shelburne,USA,VT,Fiddlehead Brewing Co,-73.23267,44.3662
610 Route 7 South,Middlebury,USA,VT,Drop In Brewing,-73.1488,43.99998
58 Broad St,Lyndonville,USA,VT,Trout River Brewing,-72.0014,44.5203
56 Rainbow St,South Royalton,USA,VT,Freight House Brewing,-72.52148,43.81916
5520 Route 4,Bridgewater Corners,USA,VT,Long Trail Brewing,-72.65891,43.58866
51 Arlington Court,Burlington,USA,VT,Simple Roots Brewing,-73.24489,44.51059
5 Main St,Bristol,USA,VT,Bobcat Café & Brewery,-73.07858,44.13317
5 Main St,Bristol,USA,VT,Bobcat Café & Brewery,-73.07858,44.13317
5 Bartlett Bay Road,South Burlington,USA,VT,Magic Hat Brewing,-73.21315,44.42841
48 Main St,Bradford,USA,VT,The Perfect Pear Cafe,-72.12828,43.99264
442 East Woodstock Ave,Woodstock,USA,VT,Beanery Brewing,-72.50386,43.63263
428 Main St,Bennington,USA,VT,Madison Brewing Company Pub & Restaurant,-73.19705,42.87836
41 Lower Newton St,Saint Albans,USA,VT,14th Star Brewing,-73.08521,44.82018
41 Center St,Rutland,USA,VT,Hop'n Moose Brewing,-72.97756,43.6067
403-A Hill Road,Greensboro Bend,USA,VT,Hill Farmstead Brewery,-72.26958,44.60852
36 Bridge St,Brattleboro,USA,VT,Whetstone Station Restaurant & Brewery,-72.55654,42.85159
36 Bridge St,Brattleboro,USA,VT,Whetstone Station Restaurant & Brewery,-72.55654,42.85159
35 Crossroad,Waterbury,USA,VT,Alchemist Cannery,-72.74382,44.35047
336 Ruth Carney Dr,Windsor,USA,VT,Harpoon Brewery - Windsor,-72.40347,43.51403
30 Sleepy Hollow Lane,Lyndonville,USA,VT,Covered Bridge Craft Brewery,-71.99865,44.52594
292 Stony Hill Road,Warren,USA,VT,Lawson's Finest Liquids(Sugarhouse Brewery),-72.89188,44.10624
29 High St #101C,Brattleboro,USA,VT,Hermit Thrush Brewery,-72.55961,42.85349
29 High St - Suite 101C,Brattleboro,USA,VT,Hermit Thrush Brewery,-72.55961,42.85349
254 Wilkins St,Morrisville,USA,VT,Lost Nation Brewing,-72.60344,44.56926
25 Omega Dr,Williston,USA,VT,Burlington Beer Co,-73.12601,44.44783
23 South Main St,Waterbury,USA,VT,Prohibition Pig,-72.75603,44.33718
2211 US Route 2,Cabot,USA,VT,Grateful Hands Brewing,-72.25709,44.38188
209 Battery Street #100,Burlington,USA,VT,The Traveler Beer Co,-73.2189,44.47351
1972 Bent Hill Road,Braintree,USA,VT,Bent Hill Brewery,-72.72095,43.98138
1876 Vermont Route 105,Newport,USA,VT,Kingdom Brewing,-72.28097,44.93161
1859 Mountain Road,Stowe,USA,VT,Crop Bistro and Brewery,-72.71398,44.47382
185 Pearl St,Burlington,USA,VT,Three Needs Brewery and Taproom,-73.21153,44.47706
171 Commerce St,Hinesburg,USA,VT,Frost Beer Works,-73.109,44.33538
160 Flynn Ave,Burlington,USA,VT,Switchback Brewing,-73.22154,44.45578
16 Main St,Saxton's River,USA,VT,Pleasant Valley Brewing,-72.50495,43.139
16 King Rd,Fairfax,USA,VT,1st Republic Brewing,-73.04893,44.73204
153 Pond Lane,Middlebury,USA,VT,Green Mountain Cidery (Woodchuck Cider),-73.1719,44.03487
150 West Canal St,Winooska,USA,VT,Four Quarters Brewing,-73.19202,44.49016
144 College St,Burlington,USA,VT,Vermont Pub and Brewery,-73.21574,44.47704
14 North Main Street,Barre,USA,VT,Stonecutters Brewhouse,-72.50155,44.19698
115 St. Paul St,Burlington,USA,VT,American Flatbread - Burlington Hearth,-73.21404,44.47679
108 County St,Bennington,USA,VT,Northshire Brewery Inc,-73.2012,42.8845
9007 South 19th St,Tacoma,USA,WA,Narrows Brewing,-122.55786,47.24412
320 Commercial Ave,Anacortes,USA,WA,Anacortes Brewhouse,-122.61256,48.51973
179-B Second St,Langley,USA,WA,Olde World Ales and Lagers,-122.40795,48.03993
1524 West Marine View Dr,Everett,USA,WA,Scuttlebutt Brewing,-122.21377,47.99754
1100 Perry Ave,Bremerton,USA,WA,Der Blokken Brewery,-122.61358,47.5705
N 332 North Spokane Falls Court,Spokane,USA,WA,C.I. Shenanigan's (Big Horn),-117.41451,47.6605
Birchfield Road,Moxee,USA,WA,Trellis Brewing,-120.44869,46.58523
9832 14th Avenue SW,Seattle,USA,WA,Big Al Brewing,-122.35278,47.51433
9832 - 14th Ave SW,Seattle,USA,WA,Pacific Rim Brewing,-122.35259,47.51487
9726 First Avenue NW,Seattle,USA,WA,Rock Island Brewing,-122.35771,47.70048
9415 Coppertop Loop - Suite 103-104,Bainbridge Island,USA,WA,Bainbridge Island Brewing Co,-122.52536,47.64832
935 Front St,Leavenworth,USA,WA,Icicle Brewing,-120.65963,47.59618
9320 15th Avenue South,Seattle,USA,WA,Trade Route Brewing,-122.3136,47.52014
9130-F 15th Place S,Seattle,USA,WA,Odin Brewing Company,-122.31347,47.52163
9123 152nd Street East,Puyallup,USA,WA,Puyallup River Brewing Co,-122.30703,47.11909
91 Salt Air St,Clallam Bay,USA,WA,Slip Point Brewing,-124.25307,48.25896
907 NW 50th St,Seattle,USA,WA,Lucky Envelope Brewing,-122.36912,47.66488
905 Yakima Valley Highway,Sunnyside,USA,WA,Snipes Mountain Brewery & Restaurant,-120.0082,46.32849
8564 Greenwood Avenue North,Seattle,USA,WA,Naked City Brewery,-122.35531,47.69118
8551 Greenwood Ave N Ste 5,Seattle,USA,WA,Pillager's Pub (3 Skulls Ales & Baron Brewing),-122.35549,47.69205
8461 164th Avenue NE,Redmond,USA,WA,Bushnell Craft Brewing,-122.12163,47.6782
8343-B Hogum Bay Lane NE,Lacey,USA,WA,Top Rung Brewing,-122.76318,47.07595
826 NW 49th St - Suite B,Seattle,USA,WA,Populuxe Brewing,-122.36775,47.66458
821 14th St,Oroville,USA,WA,Alpine Brewing,-119.43122,48.93679
82 Lagoon Road,Orcas,USA,WA,Island Hoppin' Brewery,-123.00516,48.63437
819 North 49th St #115,Seattle,USA,WA,Two Beers Brewing Co,-122.34837,47.66433
8100-C Freedom Lane,Lacey,USA,WA,Ram Restaurant & Brewery,-122.7658,47.0511
8032 Falls Avenue SE,Snoqualmie,USA,WA,Snoqualmie Falls Brewing,-121.82444,47.52865
795 NW Finn Hill Road,Poulsbo,USA,WA,Slippery Pig Brewing,-122.66012,47.75074
7410 Greenwood Ave N,Seattle,USA,WA,Lantern Brewing,-122.35528,47.68296
7400 Greenwood Avenue N,Seattle,USA,WA,Bluebird Microcreamery & Brewery,-122.355,47.6827
7324-A NE 175th St,Kenmore,USA,WA,Nine Yards Brewery,-122.24245,47.75661
7324 North East 175th St - Suite F,Kenmore,USA,WA,192 Brewing Company,-122.24245,47.75661
730 North Columbus St,Spokane,USA,WA,Ramblin' Road Craft Brewery,-117.39483,47.66404
721 Lewis Street,Walla Walla,USA,WA,Basement Brewing,-118.31528,46.08051
719 Fourth Street SE,Puyallup,USA,WA,Duo Brewing,-122.2892,47.18549
716 Pacific Ave,Tacoma,USA,WA,Odd Otter Brewing,-122.43977,47.25665
715 100th Street SE #A-1,Everett,USA,WA,Burris Brewing Company,-122.22171,47.9081
715 100th Street SE #A-1,Everett,USA,WA,Lazy Boy Brewing,-122.22301,47.90741
707 S. E. 164th Ave,Vancouver,USA,WA,Wind River Brewing,-122.5042,45.61633
7028 46th Street NE,Marysville,USA,WA,5 Rights Brewing Co,-122.13616,48.03725
700 NW 42nd Street #108,Seattle,USA,WA,Gilligan's Brewing Co,-122.36506,47.65777
69204 North SR 225,Benton City,USA,WA,Two Sisters Brewing,-119.49333,46.31112
